text,category
can you express my card to me?,card_delivery_estimate
When will it get delivered?,card_delivery_estimate
how soon will my card arrive?,card_delivery_estimate
I ordered my card a couple weeks ago and haven't received it yet. When can I expect it?,card_delivery_estimate
How long does it take for cards to be delivered after ordering them?,card_delivery_estimate
"If I need delivery on a certain day, is that something that could be accommodated?",card_delivery_estimate
how much to get my card in 2 days?,card_delivery_estimate
When are cards shipped?,card_delivery_estimate
My card is needed soon,card_delivery_estimate
What is the delivery time for US?,card_delivery_estimate
I placed my order a week ago. Is it ok that my card isn't here yet?,card_delivery_estimate
How soon do cards arrive after I order them?,card_delivery_estimate
How will I get my card?,card_delivery_estimate
How long does it take to receive my card?,card_delivery_estimate
How long until the card arrives?,card_delivery_estimate
Can I have my card delivered on Tuesday?,card_delivery_estimate
Can you tell me how long it takes for a new card to come?,card_delivery_estimate
i need to add express delivery if that's an option,card_delivery_estimate
I need my card right away.,card_delivery_estimate
Can i choose a specific delivery date?,card_delivery_estimate
When will I get my card shipped to me?,card_delivery_estimate
Do I have a say when it's delivered?,card_delivery_estimate
I need my card delivered as soon as possible.,card_delivery_estimate
I would like to make sure it is delivered on a certain date.,card_delivery_estimate
When will I receive my card?,card_delivery_estimate
Could I chose the date to have it delivered?,card_delivery_estimate
How long does it take for a card to arrive?,card_delivery_estimate
Will my card be here soon?,card_delivery_estimate
Please send my card as quickly as possible.,card_delivery_estimate
how long does it take to get my card i am in a rush,card_delivery_estimate
When can I expect to receive my card?,card_delivery_estimate
Are the delivery days flexible?  My schedule only allows me to be a available on specific dates.,card_delivery_estimate
How many days to deliver to a US customer?,card_delivery_estimate
When can I expect my new card to get here?,card_delivery_estimate
How long are deliveries to the US?,card_delivery_estimate
Can it be delivered on a certain date?,card_delivery_estimate
What is delivery speed to the United States?,card_delivery_estimate
How long does it take for something to be delivered to the U.S?,card_delivery_estimate
How long does it take for my physical card to be delivered.,card_delivery_estimate
what is the leadtime for a new card to show up in the mail?,card_delivery_estimate
What's the earliest time to receive my card?,card_delivery_estimate
are you sending me my card?,card_delivery_estimate
I need my card immediately.,card_delivery_estimate
When will it be delivered to the US?,card_delivery_estimate
I can't use my card because it is not working.,card_not_working
I can't seem to be able to use my card,card_not_working
"My card isn't working at all, I need assistance. It's really frustrating.",card_not_working
Can you tell me what the problem with my card is? It was declined at a restaurant today.,card_not_working
How do I fix a broken card?,card_not_working
My card was working but now it doesn't.,card_not_working
I cannot seem to use my card.,card_not_working
I think my card is broke it's not working anymore,card_not_working
I have not been able to use this card.,card_not_working
What do I do if i accidentally broke my card?,card_not_working
How come my card doesn't work anymore?,card_not_working
"For a week now, I have tried to use my card and it is still not working.",card_not_working
My actual card isn't functioning.,card_not_working
I can't get the card itself to work.,card_not_working
What should I do if my card doesn't work?,card_not_working
Why won't my card work.,card_not_working
My card will not work,card_not_working
My card is not working.,card_not_working
HOW LONG THE CARD VALIDITY,card_not_working
My card seems to not be working at all.,card_not_working
My card gets rejected when I try to use it,card_not_working
I am unable to use my card for some reason.,card_not_working
Why can't I use my card?,card_not_working
I think my card is broke?,card_not_working
What do I do?  My card is broken.,card_not_working
"My Netflix subscription says that there is an issue with my card information, but I thought everything was fine. Why would it be declined?",card_not_working
My card was declined at a restaurant today and I don't know what the problem is.,card_not_working
WHAT IS THE REASON FOR THAT,card_not_working
My card is not working when I try to use it.,card_not_working
How do I check security settings on my card?,card_not_working
My card isn't working at all. What happened?,card_not_working
Today I was out eating and my card was declined. Why's that?,card_not_working
What are ways to test why my card might not be working?,card_not_working
Currently my card is broken.,card_not_working
My card won't work at all for anything.,card_not_working
How do I fix my card if it is broken?,card_not_working
Why doesn't my card work for any transactions?,card_not_working
"I tried using my card, but it doesn't work.",card_not_working
My card hasn't been working for even small transactions today.,card_not_working
What do I do if the machine rejects my card?,card_not_working
Something's wrong my card won't work.,card_not_working
I tried to use my card today in the restaurant but it didn't work and just got declined. What's wrong?,card_not_working
"Suddenly, my card won't work.",card_not_working
My card hasn't been working when I try to use it.,card_not_working
